"objective_1","objective_2"
"96.13050842285156","-2.908583879470825"
"102.0627670288086","-2.9748923778533936"
"103.12662506103516","-3.2074246406555176"
"95.68547058105469","-2.7749953269958496"
"83.60148620605469","-2.261021852493286"
"74.61834716796875","-2.1771292686462402"
"103.17391204833984","-3.513209581375122"
"0.42566317319869995","-0.4416542053222656"
"54.354225158691406","-1.5585817098617554"
"1.1370984315872192","-0.5330005288124084"
"64.07157135009766","-1.9540159702301025"
"34.14762496948242","-1.2824209928512573"
"107.26811218261719","-3.964005947113037"
"1.194892168045044","-0.6023048162460327"
"118.0473861694336","-4.425433158874512"
"135.92138671875","-5.251335144042969"
"153.31875610351562","-6.026055812835693"
"18.928024291992188","-0.985431969165802"
"14.744743347167969","-0.8260031938552856"
"9.180169105529785","-0.8246541023254395"
"51.893104553222656","-1.4343843460083008"
"14.760679244995117","-0.9020684957504272"
"159.49240112304688","-8.665550231933594"
"59.941307067871094","-1.656776785850525"
"159.96995544433594","-9.227724075317383"
"6.059804916381836","-0.7387321591377258"
