"objective_1","objective_2"
"28.665523529052734","-2.22908091545105"
"-0.43496227264404297","-0.19813431799411774"
"0.28369802236557007","-0.3368048071861267"
"47.65873336791992","-2.4451982975006104"
"35.118125915527344","-2.386436939239502"
"24.364429473876953","-1.699737310409546"
"8.909357070922852","-1.0478417873382568"
"24.591154098510742","-2.0298337936401367"
"8.956571578979492","-1.0934175252914429"
"19.540111541748047","-1.5809582471847534"
"4.5153608322143555","-0.707495391368866"
"11.271883010864258","-1.1163829565048218"
"20.95804214477539","-1.6006543636322021"
"15.729986190795898","-1.2460858821868896"
"66.01667785644531","-2.66634464263916"
"28.291439056396484","-2.0779616832733154"
